"Ngames","obsrate","MAE1","MAE2","MAE3","RMSE1","RMSE2","RMSE3","Acc1","Acc2","Acc3","AccOpen","AccClose"
130,0.150912778904665,2.43620278820991,2.41800480507113,2.41800480507113,3.13271289585143,3.05036381587232,3.05036381587232,0.492307692307692,0.538461538461538,0.538461538461538,0.246153846153846,0.261538461538462
140,0.177281947261663,2.40273876304239,2.1911619247124,2.1911619247124,2.99473235715837,2.84107884047456,2.84107884047456,0.5,0.571428571428571,0.571428571428571,0.257142857142857,0.278571428571429
112,0.205679513184584,2.77399586593838,2.5443415155807,2.5443415155807,3.48787213954049,3.27401875849643,3.27401875849643,0.357142857142857,0.5,0.5,0.205357142857143,0.205357142857143
128,0.228397565922921,2.22102496897711,2.15461839259602,2.15461839259602,2.75235876128163,2.74253459126708,2.74253459126708,0.546875,0.53125,0.53125,0.203125,0.21875
122,0.254361054766734,2.6277230822926,2.38842506027277,2.38842506027277,3.19495439463301,3.08365467358187,3.08365467358187,0.540983606557377,0.590163934426229,0.590163934426229,0.19672131147541,0.221311475409836
104,0.279107505070994,2.00839859053922,1.9679929086943,1.9679929086943,2.59246052344221,2.53580302777911,2.5358030277791,0.461538461538462,0.480769230769231,0.480769230769231,0.201923076923077,0.221153846153846
134,0.300202839756592,2.2902240482715,2.24479878765546,2.24479878765546,2.74542897659489,2.71828668826893,2.71828668826893,0.552238805970149,0.477611940298507,0.477611940298507,0.194029850746269,0.186567164179104
136,0.327383367139959,2.24124374970796,2.13775151523219,2.13775151523219,2.69113858751328,2.61066200459059,2.61066200459059,0.573529411764706,0.529411764705882,0.529411764705882,0.213235294117647,0.257352941176471
108,0.354969574036511,2.05511585438065,2.10597776972207,2.10597776972207,2.66719435899304,2.76805920059523,2.76805920059523,0.574074074074074,0.666666666666667,0.666666666666667,0.259259259259259,0.277777777777778
116,0.376876267748479,2.69533645909678,2.69376313473754,2.69376313473754,3.66110885540078,3.80714568867842,3.80714568867842,0.672413793103448,0.586206896551724,0.586206896551724,0.25,0.293103448275862
132,0.400405679513185,2.53310989370073,2.5375702251551,2.5375702251551,3.28971304509623,3.32028926920142,3.32028926920142,0.545454545454545,0.560606060606061,0.560606060606061,0.196969696969697,0.204545454545455
136,0.427180527383367,2.26917249844339,2.27274042206429,2.27274042206429,2.80091651744824,2.85205055519329,2.85205055519329,0.595588235294118,0.566176470588235,0.566176470588235,0.257352941176471,0.272058823529412
112,0.454766734279919,2.22514787567276,2.13981136972645,2.13981136972645,2.67967062354772,2.59671179951649,2.59671179951648,0.5,0.482142857142857,0.482142857142857,0.223214285714286,0.303571428571429
114,0.477484787018256,2.51797109572819,2.47404715654821,2.47404715654821,3.06741038217425,3.06983755440434,3.06983755440434,0.473684210526316,0.491228070175439,0.491228070175439,0.228070175438596,0.289473684210526
132,0.500608519269777,2.25950304776973,2.07411805278398,2.07411805278398,2.79646709875084,2.65493539760106,2.65493539760106,0.5,0.590909090909091,0.590909090909091,0.257575757575758,0.318181818181818
122,0.527383367139959,2.12994733979098,2.06512747348358,2.06512747348357,2.76545478909805,2.73265781939685,2.73265781939685,0.508196721311475,0.540983606557377,0.540983606557377,0.245901639344262,0.237704918032787
132,0.552129817444219,2.31036901078604,2.27747986311145,2.27747986311145,2.89450931118946,2.90031797612577,2.90031797612577,0.666666666666667,0.53030303030303,0.53030303030303,0.265151515151515,0.272727272727273
108,0.578904665314402,2.60618104071472,2.53806575300044,2.53806575300044,3.39333878610102,3.33405761564613,3.33405761564613,0.518518518518518,0.537037037037037,0.537037037037037,0.240740740740741,0.287037037037037
146,0.600811359026369,2.67933989661747,2.67552529556464,2.67552910161401,3.46170329715531,3.49027041810756,3.49024812278347,0.438356164383562,0.479452054794521,0.479452054794521,0.219178082191781,0.26027397260274
110,0.630425963488844,2.33929356592148,2.30292826812622,2.30240053806048,3.06250578923451,3.07474984771969,3.07540364240062,0.6,0.509090909090909,0.490909090909091,0.263636363636364,0.281818181818182
110,0.652738336713996,2.38656425334676,2.30574443268926,2.30580962401245,3.12555474957759,3.05048975523023,3.05054818088208,0.545454545454545,0.654545454545455,0.654545454545455,0.245454545454545,0.254545454545455
152,0.675050709939148,2.42782900694029,2.39146857244897,2.39146857244897,3.39548836864195,3.44954922867361,3.44954922867361,0.671052631578947,0.684210526315789,0.684210526315789,0.282894736842105,0.342105263157895
110,0.705882352941177,2.388157709174,2.33958336032576,2.33958336032576,3.16836753333496,3.21331880182194,3.21331880182194,0.709090909090909,0.745454545454545,0.745454545454545,0.281818181818182,0.327272727272727
112,0.728194726166329,2.70261364052592,2.6407547541915,2.6407547541915,3.50545240844223,3.51658694149368,3.51658694149368,0.535714285714286,0.410714285714286,0.410714285714286,0.178571428571429,0.205357142857143
132,0.750912778904665,2.27567027124588,2.29232024434951,2.29232024434947,3.07927697163304,3.1549758766052,3.15497587660516,0.621212121212121,0.636363636363636,0.636363636363636,0.310606060606061,0.348484848484849
116,0.777687626774848,2.50281317412884,2.45619591441974,2.45619591441974,3.34148953104198,3.41848600173425,3.41848600173425,0.620689655172414,0.586206896551724,0.586206896551724,0.25,0.293103448275862
132,0.801217038539554,2.62046183710427,2.66281498743127,2.66338809335438,3.3282866417419,3.42433059945273,3.42374186277321,0.575757575757576,0.560606060606061,0.560606060606061,0.25,0.28030303030303
132,0.827991886409736,2.47285939936621,2.44095462074074,2.4460949381373,3.1165083374914,3.11013548569518,3.11509084165489,0.431818181818182,0.477272727272727,0.446969696969697,0.212121212121212,0.272727272727273
118,0.854766734279919,2.48857775939303,2.51485015019064,2.51678083073734,3.25084163354011,3.29795875994518,3.29639809831736,0.559322033898305,0.559322033898305,0.559322033898305,0.245762711864407,0.271186440677966
108,0.878701825557809,2.33457687358632,2.31478995608765,2.31456116510356,2.92469162720493,2.97150047136669,2.97740019652874,0.407407407407407,0.425925925925926,0.425925925925926,0.175925925925926,0.25
134,0.900608519269777,2.13977352066359,2.0830989856295,2.08293182821159,2.70531086447739,2.74933048691601,2.74922735180192,0.626865671641791,0.567164179104478,0.567164179104478,0.261194029850746,0.261194029850746
110,0.927789046653144,2.49076869756889,2.43829853554409,2.43560818117757,3.21641783343551,3.19115375622903,3.19115557546911,0.581818181818182,0.636363636363636,0.654545454545455,0.245454545454545,0.218181818181818
142,0.950101419878296,2.39379201348561,2.33053962754164,2.32790850772884,3.13741153530113,3.13617777928945,3.13376353250836,0.591549295774648,0.563380281690141,0.577464788732394,0.253521126760563,0.28169014084507
104,0.978904665314402,2.34630292421281,2.25827273146544,2.25056745821121,2.97548859687268,2.92154110696211,2.91496175094982,0.403846153846154,0.480769230769231,0.480769230769231,0.230769230769231,0.25
