Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Run Line,,Open OU,,Close OU,
517,952,H,MIA,HALVAREZ-R,0,0,0,0,0,0,0,0,0,0,-130,-128,-1.5,185,7,-110,7,110
517,953,V,SFO,CHESTON-R,0,4,2,0,1,0,1,1,0,9,-105,-108,-1.5,150,8.5,100,8.5,100
517,954,H,CIN,DESCLAFANI-R,0,1,4,0,1,0,1,1,0,8,-115,-102,1.5,-170,8.5,-120,8.5,-120
517,955,V,MIL,WPERALTA-R,0,0,0,0,0,1,0,0,0,1,105,119,1.5,-200,7.5,-110,7.5,-110
517,956,H,NYM,NSYNDERGA-R,1,0,1,3,0,0,0,0,x,5,-125,-134,-1.5,170,7.5,-110,7.5,-110
517,957,V,ARI,COLLMENTER-R,0,0,0,0,0,0,0,0,0,0,-125,-134,-1.5,115,9,-110,8,-110
517,958,H,PHI,O'SULLIVAN-R,0,1,0,1,0,2,0,2,x,6,105,119,1.5,-135,9,-110,8,-110
517,959,V,PIT,ABURNETT-R,0,0,0,0,1,0,0,2,0,3,115,129,1.5,-165,10.5,-120,10,105
517,960,H,CUB,JARRIETA-R,0,0,0,0,0,0,0,0,0,0,-135,-144,-1.5,145,10.5,100,10,-125
517,961,V,WAS,STRASBURG-R,0,0,0,0,3,4,3,0,0,10,-135,-127,-1.5,140,7.5,-115,6.5,-120
517,962,H,SDG,IKENNEDY-R,1,0,1,0,0,1,0,1,1,5,115,117,1.5,-160,7.5,-105,6.5,100
517,963,V,COL,KKENDRICK-R,0,0,0,0,0,0,0,0,0,0,185,190,1.5,-115,8.5,-110,8,100
517,964,H,LOS,BOLSINGER-R,0,0,0,1,0,0,0,0,x,1,-215,-220,-1.5,-105,8.5,-110,8,-120
517,965,V,LAA,GRICHARDS-R,0,0,0,0,0,0,0,0,0,0,-124,-120,-1.5,130,8.5,-110,8.5,100
517,966,H,BAL,MWRIGHT-R,0,0,0,1,0,0,0,2,x,3,104,110,1.5,-150,8.5,-110,8.5,-120
517,967,V,NYY,CCAPUANO-L,0,0,0,0,0,0,0,0,0,0,130,111,1.5,-205,8.5,-120,8,100
517,968,H,KAN,EVOLQUEZ-R,0,1,0,3,0,2,0,0,x,6,-150,-121,-1.5,175,8.5,100,8,-120
517,969,V,TAM,CARCHER-R,0,0,2,0,1,5,0,0,3,11,-120,-125,-1.5,130,7.5,-105,8,-120
517,970,H,MIN,KGIBSON-R,1,0,0,0,0,0,0,0,2,3,100,115,1.5,-150,7.5,-115,8,100
517,971,V,TOR,MBUEHRLE-L,0,0,1,1,0,0,0,0,0,2,125,133,1.5,-160,8.5,-110,8,-120
517,972,H,HOU,CMCHUGH-R,1,0,0,1,0,1,1,0,x,4,-145,-148,-1.5,140,8.5,-110,8,100
517,973,V,CLE,CCARRASCO-R,0,0,0,0,1,0,0,0,0,1,-120,-140,-1.5,114,8.5,-120,9.5,-105
517,974,H,TEX,NMARTINEZ-R,0,1,1,0,0,2,0,1,x,5,100,125,1.5,-134,8.5,100,9.5,-115
517,975,V,CWS,SAMARDZIJA-R,1,0,0,0,4,0,0,0,2,7,120,127,1.5,-180,7.5,-120,7,-125
517,976,H,OAK,SKAZMIR-L,0,0,0,2,1,0,0,0,0,3,-140,-142,-1.5,160,7.5,100,7,105
517,977,V,BOS,SWRIGHT-R,0,0,0,0,0,0,0,0,0,0,145,124,1.5,-176,8,-110,7.5,-120
517,978,H,SEA,JPAXTON-L,0,2,0,0,1,0,0,2,x,5,-165,-139,-1.5,156,8,-110,7.5,100
517,979,V,DET,ASIMON-R,1,0,0,0,0,0,0,0,0,1,125,139,1.5,-155,7.5,-120,8,100
517,980,H,STL,LLYNN-R,0,0,1,0,0,1,0,0,x,2,-145,-154,-1.5,135,7.5,100,8,-120
518,901,V,STL,JLACKEY-R,0,0,0,0,0,0,0,0,1,1,120,130,1.5,-200,6.5,100,6,-109
518,902,H,NYM,MHARVEY-R,0,0,0,1,0,0,0,0,0,2,-140,-145,-1.5,170,6.5,-120,6,-111
518,903,V,ARI,DELAROSA-R,0,0,0,2,0,0,0,0,0,3,120,112,1.5,-190,8,100,8,-105
518,904,H,MIA,DHAREN-R,0,0,0,0,0,0,2,0,0,2,-140,-122,-1.5,160,8,-120,8,-115
518,905,V,PHI,CHAMELS-L,1,0,0,0,0,3,0,0,0,4,-114,-110,-1.5,145,9,-105,9,-103
518,906,H,COL,JLYLES-R,0,1,0,0,0,0,0,1,1,3,-106,100,1.5,-165,9,-115,9,-117
518,907,V,LAA,CWILSON-L,0,0,0,3,0,2,0,1,0,6,-111,-103,1.5,-200,9,100,9.5,-115
518,908,H,TOR,TREDMOND-R,0,4,0,0,0,4,2,0,x,10,-109,-107,-1.5,170,9,-120,9.5,-105
518,909,V,OAK,DPOMERANZ-L,0,1,0,0,0,1,0,0,0,2,110,106,1.5,-205,8.5,-120,8.5,100
518,910,H,HOU,MCCULLERS-R,1,0,0,0,0,0,0,0,0,1,-130,-116,-1.5,175,8.5,100,8.5,-120
518,911,V,CLE,CKLUBER-R,0,0,1,0,0,0,0,0,0,1,105,135,1.5,-190,7.5,100,7,105
518,912,H,CWS,CSALE-L,0,0,0,0,0,1,0,0,0,2,-125,-150,-1.5,160,7.5,-120,7,-125
518,913,V,MIL,MFIERS-R,1,0,0,1,0,0,1,0,0,3,130,106,1.5,-195,8.5,-110,9,-105
518,914,H,DET,KLOBSTEIN-L,1,1,0,0,0,0,0,0,0,2,-150,-116,-1.5,166,8.5,-110,9,-115
519,951,V,ARI,HELLICKSON-R,0,0,0,2,0,0,0,2,0,4,125,119,1.5,-175,8,100,8.5,-110
519,952,H,MIA,TKOEHLER-R,0,0,0,0,0,2,0,0,0,2,-145,-134,-1.5,155,8,-120,8.5,-110
519,953,V,STL,MWACHA-R,1,1,1,1,0,6,0,0,0,10,-130,-122,-1.5,145,7,-105,7.5,-105
519,954,H,NYM,JNIESE-L,0,0,0,2,0,0,0,0,0,2,110,112,1.5,-165,7,-115,7.5,-115
519,955,V,PHI,AHARANG-R,0,2,1,0,0,0,0,2,0,5,-105,106,1.5,-195,10,-105,9,-110
519,956,H,COL,CBETTIS-R,3,0,0,0,0,0,2,1,x,6,-115,-116,-1.5,165,10,-115,9,-110
519,957,V,CUB,JHAMMEL-R,0,0,2,0,0,0,0,0,1,3,105,113,1.5,-230,6.5,-110,6.5,-125
519,958,H,SDG,JSHIELDS-R,0,0,0,0,1,0,1,2,x,4,-125,-123,-1.5,190,6.5,-110,6.5,105
519,959,V,LOS,CFRIAS-R,0,0,0,0,0,0,0,0,0,0,-114,-119,-1.5,140,7.5,100,7,-115
519,960,H,SFO,THUDSON-R,0,0,1,0,0,0,0,1,x,2,-106,109,1.5,-160,7.5,-120,7,-105
519,961,V,LAA,HSANTIAGO-L,0,0,0,1,0,0,1,1,0,3,100,110,1.5,-175,9,-110,10,-110
519,962,H,TOR,ASANCHEZ-R,1,0,0,0,1,0,0,0,0,2,-120,-120,-1.5,155,9,-110,10,-110
519,963,V,SEA,TWALKER-R,1,0,3,0,0,0,0,0,0,4,115,114,1.5,-195,8.5,-110,8.5,-125
519,964,H,BAL,MGONZALEZ-R,1,0,0,3,0,3,1,1,x,9,-135,-124,-1.5,165,8.5,-110,8.5,105
519,965,V,TEX,YGALLARDO-R,0,0,0,0,0,2,0,0,1,3,130,145,1.5,-140,9,100,9,-125
519,966,H,BOS,WMILEY-L,1,0,0,1,2,0,0,0,x,4,-150,-160,-1.5,120,9,-120,9,105
519,967,V,OAK,SGRAY-R,0,0,1,0,0,1,0,0,2,4,-130,-144,-1.5,110,8,-120,8.5,-105
519,968,H,HOU,RHERNANDE-R,0,2,0,0,1,0,0,3,x,6,110,129,1.5,-130,8,100,8.5,-115
519,969,V,CLE,TBAUER-R,1,0,0,0,1,0,0,1,0,3,100,131,1.5,-175,7.5,-120,7.5,-102
519,970,H,CWS,JQUINTANA-L,0,0,0,1,0,0,0,0,0,1,-120,-146,-1.5,155,7.5,100,7.5,-118
519,971,V,NYY,NEOVALDI-R,0,0,0,4,2,0,0,0,0,6,125,118,1.5,-190,7.5,-120,7.5,-116
519,972,H,WAS,GGONZALEZ-L,2,0,0,0,3,1,0,0,0,8,-145,-128,-1.5,160,7.5,100,7.5,-104
519,973,V,MIN,RNOLASCO-R,1,6,1,0,0,0,0,0,0,8,150,148,1.5,-155,7.5,105,7.5,-105
519,974,H,PIT,FLIRIANO-L,0,1,0,1,1,1,1,0,0,5,-170,-163,-1.5,135,7.5,-125,7.5,-115
519,975,V,MIL,JNELSON-R,0,0,6,1,0,0,0,0,1,8,140,144,1.5,-165,8,-115,7.5,-115
519,976,H,DET,ASANCHEZ-R,1,0,0,0,0,0,0,0,0,1,-160,-159,-1.5,145,8,-105,7.5,-105
519,977,V,TAM,ERAMIREZ-R,1,0,1,1,2,0,0,0,0,5,-105,-106,-1.5,150,7.5,-115,7.5,-110
519,978,H,ATL,FOLTYNEWCZ-R,0,3,0,0,0,0,0,0,0,3,-115,-104,1.5,-170,7.5,-105,7.5,-110
519,979,V,CIN,JCUETO-R,0,0,0,0,0,0,0,0,0,0,-113,111,1.5,-210,7,-105,6.5,-105
519,980,H,KAN,YVENTURA-R,0,1,0,0,1,0,1,0,x,3,-107,-121,-1.5,180,7,-115,6.5,-115
520,901,V,ARI,CANDERSON-R,1,2,0,0,1,0,1,0,1,6,115,115,1.5,-200,7.5,-120,7.5,100
520,902,H,MIA,DPHELPS-R,0,0,0,0,0,0,0,0,1,1,-135,-130,-1.5,170,7.5,100,7.5,-120
520,903,V,STL,CMARTINEZ-R,1,0,0,6,2,0,0,0,0,9,-105,-127,-1.5,130,7,100,7,110
520,904,H,NYM,BCOLON-R,0,0,0,0,0,0,0,0,0,0,-115,117,1.5,-150,7,-120,7,-130
520,905,V,PHI,SGONZALEZ-R,2,0,2,0,0,0,0,0,0,4,120,119,1.5,-170,10.5,100,10,100
520,906,H,COL,EBUTLER-R,0,0,0,1,0,0,1,0,0,2,-140,-134,-1.5,150,10.5,-120,10,-120
520,907,V,CUB,TWADA-L,1,0,0,0,2,0,0,0,0,3,110,126,1.5,-190,6.5,-125,7,110
520,908,H,SDG,TROSS-R,0,0,0,2,0,0,0,0,0,2,-130,-141,-1.5,160,6.5,105,7,-130
520,909,V,LOS,BANDERSON-L,0,0,0,0,0,0,0,0,0,0,-120,-140,-1.5,130,7,-120,7,-108
520,910,H,SFO,TLINCECUM-R,0,0,0,0,0,1,3,0,x,4,100,125,1.5,-150,7,100,7,-112
520,911,V,OAK,JHAHN-R,0,0,0,0,0,1,0,0,0,1,140,136,1.5,-160,8,-110,7,-125
520,912,H,HOU,DKEUCHEL-L,0,0,1,0,0,2,0,3,x,6,-160,-151,-1.5,140,8,-110,7,105
520,913,V,LAA,JWEAVER-R,0,0,0,1,1,0,2,0,0,4,-105,118,1.5,-190,9,105,9,-110
520,914,H,TOR,HUTCHISON-R,0,0,0,3,0,0,0,0,0,3,-115,-128,-1.5,160,9,-125,9,-110
520,915,V,SEA,RELIAS-L,0,1,0,2,0,0,1,0,0,4,115,125,1.5,-165,8.5,-115,8,-105
520,916,H,BAL,WCHEN-L,0,0,0,0,0,0,0,1,1,2,-135,-140,-1.5,145,8.5,-105,8,-115
520,917,V,TEX,PKLEIN-R,0,1,1,0,0,0,0,0,0,2,150,150,1.5,-140,9,-110,9,-105
520,918,H,BOS,JKELLY-R,0,0,0,0,1,0,0,0,0,1,-170,-170,-1.5,120,9,-110,9,-115
520,919,V,CLE,SMARCUM-R,0,0,0,0,0,1,3,0,0,4,125,146,1.5,-150,8.5,100,8.5,-115
520,920,H,CWS,CRODON-L,0,0,1,0,0,0,1,0,1,3,-145,-161,-1.5,130,8.5,-120,8.5,-105
520,921,V,MIN,MPELFREY-R,3,0,0,0,0,0,0,0,0,4,130,126,1.5,-175,8,100,7.5,-110
520,922,H,PIT,JLOCKE-L,1,0,0,0,0,0,1,1,0,3,-150,-141,-1.5,155,8,-120,7.5,-110
520,923,V,NYY,AWARREN-R,2,0,0,0,0,0,0,0,0,2,125,140,1.5,-176,7.5,-110,7,-129
520,924,H,WAS,ZIMMERMAN-R,1,0,0,1,0,0,1,0,x,3,-145,-155,-1.5,156,7.5,-110,7,109
520,925,V,MIL,KLOHSE-R,0,0,0,1,0,0,1,0,0,2,130,126,1.5,-170,8.5,-110,7.5,-120
520,926,H,DET,SGREENE-R,0,1,0,1,0,0,0,3,x,5,-150,-141,-1.5,150,8.5,-110,7.5,100
520,927,V,TAM,JODORIZZI-R,1,0,0,0,0,0,0,0,0,1,-135,-130,-1.5,120,7.5,-120,7.5,110
520,928,H,ATL,WPEREZ-R,0,0,1,0,0,1,0,0,x,2,115,115,1.5,-140,7.5,100,7.5,-130
520,929,V,CIN,JMARQUIS-R,0,0,0,0,0,0,1,0,0,1,130,143,1.5,-160,8.5,-105,7.5,-105
520,930,H,KAN,JGUTHRIE-R,0,1,0,3,1,0,0,2,x,7,-150,-158,-1.5,140,8.5,-115,7.5,-115
521,951,V,ARI,ABRADLEY-R,1,1,0,0,0,4,0,1,0,7,110,127,1.5,-180,8,100,7.5,-105
521,952,H,MIA,MLATOS-R,3,0,0,1,0,2,0,0,0,6,-130,-142,-1.5,160,8,-120,7.5,-115
521,953,V,STL,JGARCIA-L,0,0,0,0,0,0,0,0,0,0,105,-103,1.5,-230,7.5,105,7,105
521,954,H,NYM,JDEGROM-R,0,0,0,1,0,1,0,3,x,5,-125,-107,-1.5,190,7.5,-125,7,-125
521,955,V,PHI,JWILLIAMS-R,0,0,1,0,2,0,0,0,0,3,130,150,1.5,-135,10,100,9,-121
521,956,H,COL,DELAROSA-L,0,0,3,0,2,0,2,0,x,7,-150,-170,-1.5,115,10,-120,9,101
521,957,V,LOS,CKERSHAW-L,0,0,0,0,0,0,0,0,0,0,-130,-130,-1.5,140,6,100,5.5,-117
521,958,H,SFO,BUMGARNER-L,0,0,1,1,0,0,0,2,x,4,110,115,1.5,-160,6,-120,5.5,-103
521,959,V,MIL,MGARZA-R,0,0,0,1,0,0,0,0,0,1,110,110,1.5,-210,7.5,105,7,-120
521,960,H,ATL,JTEHERAN-R,1,0,0,0,0,0,7,2,x,10,-130,-120,-1.5,180,7.5,-125,7,100
521,961,V,CUB,HENDRICKS-R,2,0,0,0,0,0,1,0,0,3,-105,-114,-1.5,145,7,-125,7,-110
521,962,H,SDG,DESPAIGNE-R,0,0,0,0,0,0,0,0,0,0,-115,104,1.5,-165,7,105,7,-110
521,963,V,SEA,JHAPP-L,0,1,0,2,0,0,1,0,0,4,105,-103,1.5,-210,8,-115,8.5,-110
521,964,H,BAL,CTILLMAN-R,4,0,0,0,0,0,0,1,x,5,-125,-107,-1.5,180,8,-105,8.5,-110
521,965,V,HOU,SFELDMAN-R,0,0,0,0,0,0,3,1,1,5,150,138,1.5,-155,8,-105,8,-105
521,966,H,DET,DPRICE-L,0,0,0,2,2,1,0,0,0,6,-170,-153,-1.5,135,8,-115,8,-115
521,967,V,LAA,SHOEMAKER-R,1,0,0,0,0,0,1,0,2,4,105,-112,-1.5,145,9,100,9,105
521,968,H,TOR,RDICKEY-R,0,0,2,0,4,0,2,0,x,8,-125,102,1.5,-165,9,-120,9,-125
521,969,V,OAK,JCHAVEZ-R,0,0,0,0,0,0,0,0,0,0,105,-110,-1.5,160,7.5,-120,7,-113
521,970,H,TAM,ACOLOME-R,0,0,0,1,0,0,2,0,x,3,-125,100,1.5,-180,7.5,100,7,-107
521,971,V,TEX,WRODRIGEZ-L,2,0,0,1,0,0,0,0,0,3,145,170,1.5,-130,9,105,9,105
521,972,H,BOS,CBUCHHOLZ-R,0,0,0,1,0,0,0,0,0,1,-165,-190,-1.5,110,9,-125,9,-125
521,973,V,CLE,DSALAZAR-R,4,1,0,0,0,0,0,0,0,5,-115,-126,-1.5,130,8.5,100,8.5,107
521,974,H,CWS,JDANKS-L,0,0,0,0,0,0,0,0,2,2,-105,116,1.5,-150,8.5,-120,8.5,-127
522,901,V,PHI,O'SULLIVAN-R,0,1,0,0,0,0,0,0,0,1,250,250,1.5,110,7,-110,7,-125
522,902,H,WAS,MSCHERZER-R,0,1,0,0,0,1,0,0,x,2,-290,-290,-1.5,-130,7,-110,7,105
522,903,V,NYM,NSYNDERGA-R,0,0,1,0,0,0,0,0,0,1,130,151,1.5,-165,7,105,6.5,-120
522,904,H,PIT,GCOLE-R,0,2,0,0,0,2,0,0,x,4,-150,-171,-1.5,145,7,-125,6.5,100
522,905,V,MIL,WPERALTA-R,2,0,0,7,1,0,1,0,0,11,115,-126,-1.5,130,7.5,100,7.5,-105
522,906,H,ATL,ESTULTS-L,0,0,0,0,0,0,0,0,0,0,-135,116,1.5,-150,7.5,-120,7.5,-115
522,907,V,SFO,VOGELSONG-R,0,0,1,0,0,2,4,0,4,11,-115,-109,-1.5,145,10,-115,10,-120
522,908,H,COL,KKENDRICK-R,0,0,0,0,0,0,3,1,4,8,-105,-101,1.5,-165,10,-105,10,100
522,909,V,CUB,JLESTER-L,0,0,1,1,0,0,0,0,0,4,-145,-118,-1.5,135,8.5,100,8.5,-110
522,910,H,ARI,COLLMENTER-R,1,0,0,0,1,0,0,0,0,5,125,108,1.5,-155,8.5,-120,8.5,-110
522,911,V,SDG,ACASHNER-R,0,0,0,0,0,0,1,0,0,1,160,170,1.5,-135,6.5,100,6.5,100
522,912,H,LOS,ZGREINKE-R,0,0,0,0,1,0,0,1,x,2,-180,-200,-1.5,115,6.5,-120,6.5,-120
522,913,V,HOU,CMCHUGH-R,0,0,2,0,0,0,0,0,0,2,-105,-111,-1.5,150,8,-110,8,100
522,914,H,DET,ASIMON-R,0,0,3,0,0,0,0,3,x,6,-115,101,1.5,-170,8,-110,8,-120
522,915,V,TEX,CLEWIS-R,0,0,7,0,0,0,1,2,0,10,155,170,1.5,-135,7.5,-115,7.5,-115
522,916,H,NYY,MPINEDA-R,0,0,0,4,0,0,1,3,1,9,-175,-190,-1.5,115,7.5,-105,7.5,-105
522,917,V,SEA,FHERNANDZ-R,0,0,0,3,0,1,0,0,0,4,-145,-155,-1.5,105,7.5,-110,8,-120
522,918,H,TOR,MESTRADA-R,1,0,0,0,0,0,0,0,2,3,125,140,1.5,-125,7.5,-110,8,100
522,919,V,OAK,SKAZMIR-L,0,0,0,1,0,0,0,0,1,2,130,119,1.5,-200,7,105,6.5,-110
522,920,H,TAM,CARCHER-R,0,0,0,0,3,0,1,1,x,5,-150,-134,-1.5,170,7,-125,6.5,-110
522,921,V,LAA,GRICHARDS-R,0,0,0,2,9,0,0,1,0,12,-115,105,1.5,-205,8,-115,8.5,-120
522,922,H,BOS,RPORCELLO-R,0,1,0,2,0,0,2,0,0,5,-105,-115,-1.5,175,8,-105,8.5,100
522,923,V,MIN,PHUGHES-R,2,0,0,0,0,0,0,0,0,2,130,119,1.5,-190,8,-120,8,105
522,924,H,CWS,SAMARDZIJA-R,0,0,0,2,0,0,0,1,x,3,-150,-134,-1.5,160,8,100,8,-125
522,925,V,CIN,MLEAKE-R,0,1,1,0,0,0,0,0,1,3,120,151,1.5,-150,8,-110,7,100
522,926,H,CLE,CCARRASCO-R,0,2,1,2,0,0,2,0,x,7,-140,-171,-1.5,130,8,-110,7,-120
522,927,V,BAL,UJIMENEZ-R,0,0,0,0,2,4,0,2,0,8,-115,-106,-1.5,150,7.5,-110,7.5,100
522,928,H,MIA,HALVAREZ-R,1,2,0,0,0,1,0,0,1,5,-105,-104,1.5,-170,7.5,-110,7.5,-120
522,929,V,STL,LLYNN-R,0,0,0,0,0,0,0,0,0,0,105,-101,1.5,-230,7.5,-105,7,100
522,930,H,KAN,CYOUNG-R,3,0,2,0,0,0,0,0,x,5,-125,-109,-1.5,190,7.5,-115,7,-120
523,951,V,NYM,MHARVEY-R,0,0,0,1,0,0,1,0,0,2,-112,108,1.5,-230,6.5,100,6.5,-125
523,952,H,PIT,ABURNETT-R,2,1,0,4,0,0,1,0,x,8,-108,-118,-1.5,190,6.5,-120,6.5,105
523,953,V,PHI,CHAMELS-L,0,0,4,2,1,1,0,0,0,8,140,125,1.5,-190,7,105,6.5,-115
523,954,H,WAS,STRASBURG-R,0,0,0,0,0,0,0,1,0,1,-160,-140,-1.5,160,7,-125,6.5,-105
523,955,V,MIL,MFIERS-R,1,0,0,1,0,0,0,0,0,2,120,-114,-1.5,150,7,-120,7,-110
523,956,H,ATL,SMILLER-R,0,0,0,0,2,0,0,0,0,3,-140,104,1.5,-170,7,100,7,-110
523,957,V,SFO,CHESTON-R,0,0,0,3,4,3,0,0,0,10,-115,105,1.5,-190,10,-120,10,-110
523,958,H,COL,JLYLES-R,0,1,0,0,3,2,0,0,2,8,-105,-115,-1.5,160,10,100,10,-110
523,959,V,CUB,JARRIETA-R,0,0,0,0,4,0,0,2,3,9,-130,-126,-1.5,130,8.5,100,8,-101
523,960,H,ARI,DELAROSA-R,2,0,0,0,3,1,0,0,0,6,110,116,1.5,-150,8.5,-120,8,-119
523,961,V,SDG,IKENNEDY-R,0,0,0,0,0,0,0,0,0,0,140,142,1.5,-160,7.5,-105,7,-110
523,962,H,LOS,BOLSINGER-R,1,0,0,0,0,1,0,0,x,2,-160,-157,-1.5,140,7.5,-115,7,-110
523,963,V,SEA,JPAXTON-L,0,1,2,0,0,0,0,0,0,3,-105,132,1.5,-172,8.5,-115,8.5,-110
523,964,H,TOR,MBUEHRLE-L,1,0,0,1,0,0,0,0,0,2,-115,-147,-1.5,152,8.5,-105,8.5,-110
523,965,V,TEX,NMARTINEZ-R,0,0,10,0,0,3,2,0,0,15,140,152,1.5,-150,8,-115,8,100
523,966,H,NYY,CSABATHIA-L,0,0,0,0,0,1,1,0,2,4,-160,-167,-1.5,130,8,-105,8,-120
523,967,V,HOU,MCCULLERS-R,0,0,1,0,0,2,0,0,0,3,105,100,1.5,-210,8.5,-125,8.5,-105
523,968,H,DET,KLOBSTEIN-L,0,0,1,0,1,0,0,0,0,2,-125,-110,-1.5,180,8.5,105,8.5,-115
523,969,V,OAK,KGRAVEMAN-R,0,0,0,0,0,4,0,1,0,5,125,151,1.5,-150,7.5,-120,7,-125
523,970,H,TAM,NKARNS-R,0,0,0,0,0,0,0,0,0,0,-145,-171,-1.5,130,7.5,100,7,105
523,971,V,MIN,TMAY-R,0,2,2,0,0,0,0,0,0,4,165,152,1.5,-150,7.5,-120,7.5,-115
523,972,H,CWS,CSALE-L,0,1,2,0,0,0,0,0,0,3,-185,-172,-1.5,130,7.5,100,7.5,-105
523,973,V,LAA,CWILSON-L,2,0,0,0,0,0,0,1,0,3,-112,-103,1.5,-205,9,105,9,-127
523,974,H,BOS,SWRIGHT-R,0,1,1,0,0,2,2,2,x,8,-108,-107,-1.5,175,9,-125,9,107
523,975,V,CIN,DESCLAFANI-R,0,1,0,0,0,0,0,0,0,1,165,207,1.5,-110,7,-120,7,105
523,976,H,CLE,CKLUBER-R,0,0,0,0,0,1,0,1,x,2,-185,-247,-1.5,-110,7,100,7,-125
523,977,V,STL,JLACKEY-R,0,1,0,0,1,0,x,x,x,2,-105,114,1.5,-200,7.5,-120,7,-110
523,978,H,KAN,EVOLQUEZ-R,0,2,0,1,0,x,x,x,x,3,-115,-124,-1.5,170,7.5,100,7,-110
523,979,V,BAL,MWRIGHT-R,0,0,0,0,0,0,0,0,0,0,100,-107,-1.5,150,7.5,-120,7.5,105
523,980,H,MIA,DHAREN-R,0,0,0,0,0,0,0,0,0,1,-120,-103,1.5,-170,7.5,100,7.5,-125
523,981,V,SFO,YPETIT-R,0,1,0,0,1,0,1,0,0,3,-135,-119,-1.5,130,10.5,-105,10,-110
523,982,H,COL,DHALE-R,0,0,0,2,0,2,1,0,x,5,115,109,1.5,-150,10.5,-115,10,-110
524,901,V,NYM,JNIESE-L,0,0,0,0,1,0,0,0,0,1,136,171,1.5,-140,7,-105,7.5,-105
524,902,H,PIT,FLIRIANO-L,0,0,0,1,3,3,2,0,x,9,-156,-191,-1.5,120,7,-115,7.5,-115
524,903,V,PHI,AHARANG-R,0,0,0,1,0,0,0,0,0,1,160,156,1.5,-155,7.5,-110,7,-110
524,904,H,WAS,GGONZALEZ-L,0,0,0,1,1,0,2,0,x,4,-180,-176,-1.5,135,7.5,-110,7,-110
524,905,V,MIL,JNELSON-R,0,0,0,0,0,0,1,0,0,1,-135,-105,1.5,-230,7.5,-110,7,-126
524,906,H,ATL,FOLTYNEWCZ-R,0,0,0,0,0,2,0,0,x,2,115,-105,-1.5,190,7.5,-110,7,106
524,907,V,CUB,JHAMMEL-R,0,1,0,0,2,0,0,0,0,3,-135,-131,-1.5,130,8,-110,8.5,-119
524,908,H,ARI,HELLICKSON-R,1,0,3,0,0,0,0,0,x,4,115,116,1.5,-150,8,-110,8.5,-101
524,909,V,SFO,THUDSON-R,0,0,0,0,0,0,0,0,2,2,-120,-127,-1.5,125,10.5,-110,10.5,100
524,910,H,COL,CBETTIS-R,0,1,0,8,0,1,1,0,x,11,100,117,1.5,-145,10.5,-110,10.5,-120
524,911,V,SDG,JSHIELDS-R,4,4,1,0,1,0,0,1,0,11,130,113,1.5,-230,7,-110,7,-105
524,912,H,LOS,CFRIAS-R,0,0,0,0,0,0,3,0,0,3,-150,-123,-1.5,190,7,-110,7,-115
524,913,V,HOU,RHERNANDE-R,3,0,0,0,0,4,2,1,0,10,130,140,1.5,-160,8.5,-110,8.5,-104
524,914,H,DET,ASANCHEZ-R,5,0,0,1,1,0,0,0,1,8,-150,-155,-1.5,140,8.5,-110,8.5,-116
524,915,V,SEA,TWALKER-R,0,1,0,0,0,0,1,0,0,2,125,-105,-1.5,145,9,-110,9.5,-101
524,916,H,TOR,ASANCHEZ-R,0,0,0,0,4,0,3,1,x,8,-145,-105,1.5,-165,9,-110,9.5,-119
524,917,V,OAK,SGRAY-R,1,0,1,0,0,3,1,0,1,7,-135,-119,-1.5,145,7,100,6.5,-113
524,918,H,TAM,ERAMIREZ-R,0,0,0,0,0,0,0,2,0,2,115,109,1.5,-165,7,-120,6.5,-107
524,919,V,LAA,HSANTIAGO-L,0,0,0,0,0,1,0,0,0,1,102,119,1.5,-170,9,100,9.5,-120
524,920,H,BOS,WMILEY-L,0,2,0,0,1,0,0,3,x,6,-122,-134,-1.5,150,9,-120,9.5,100
524,921,V,MIN,KGIBSON-R,1,0,0,4,0,0,3,0,0,8,120,126,1.5,-165,8.5,-105,8,-115
524,922,H,CWS,JQUINTANA-L,0,0,0,1,0,0,0,0,0,1,-140,-141,-1.5,145,8.5,-115,8,-105
524,923,V,TEX,YGALLARDO-R,1,2,0,0,0,0,2,0,0,5,100,152,1.5,-145,9,100,8.5,-110
524,924,H,NYY,CCAPUANO-L,2,0,0,0,0,0,0,0,0,2,-120,-172,-1.5,125,9,-120,8.5,-110
524,925,V,CIN,RIGLESIAS-R,0,0,0,0,0,0,1,0,1,2,160,161,1.5,-135,7.5,-110,8.5,-125
524,926,H,CLE,TBAUER-R,0,0,2,0,0,2,0,1,x,5,-180,-181,-1.5,115,7.5,-110,8.5,105
524,927,V,BAL,MGONZALEZ-R,0,0,0,0,0,1,0,1,0,2,-120,-103,1.5,-215,7.5,-110,7,-120
524,928,H,MIA,TKOEHLER-R,0,1,1,2,1,0,0,0,x,5,100,-107,-1.5,185,7.5,-110,7,100
524,929,V,STL,MWACHA-R,2,0,0,0,0,2,0,2,0,6,-110,115,1.5,-200,7.5,100,7,-120
524,930,H,KAN,YVENTURA-R,0,0,0,0,1,0,0,0,0,1,-110,-130,-1.5,170,7.5,-120,7,100
525,951,V,PHI,SGONZALEZ-R,0,0,2,0,1,0,0,0,0,3,150,145,1.5,-170,7.5,-110,7.5,-105
