Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RunLine,,OpenOU,,CloseOU,
801,970,H,NYY,MTANAKA-R,1,4,0,0,0,0,0,0,0,5,-250,-185,-1.5,-110,10,-110,10,-105
801,971,V,LAD,JURIAS-L,0,0,0,3,5,0,0,3,0,11,-145,-155,-1.5,-115,9.5,-110,9.5,-110
801,972,H,ARI,LWEAVER-R,1,0,0,1,0,0,0,0,0,2,125,145,1.5,-105,9.5,-110,9.5,-110
801,973,V,SDG,JLUCCHESI-L,0,0,0,0,0,0,0,1,0,1,-110,-110,-1.5,120,12,-110,12.5,-120
801,974,H,COL,KFREELAND-L,0,3,1,1,1,0,0,0,0,6,-110,100,1.5,-140,12,-110,12.5,100
801,975,V,PIT,MKELLER-R,0,0,0,0,0,0,0,0,3,3,160,165,1.5,-120,9,-110,9,-125
801,976,H,CUB,TCHATWOOD-R,0,0,2,0,0,0,0,2,0,4,-185,-180,-1.5,100,9,-110,9,105
801,977,V,OAK,MFIERS-R,0,0,0,0,0,0,2,0,0,3,-155,-148,-1.5,100,9.5,-110,9.5,-110
801,978,H,SEA,YKIKUCHI-L,0,0,2,0,0,0,0,0,0,2,135,138,1.5,-120,9.5,-110,9.5,-110
801,979,V,TEX,JLYLES-R,2,0,0,0,0,0,0,0,1,3,-130,113,-1.5,180,8.5,-110,8.5,-115
801,980,H,SFO,DSMYLY-L,2,0,2,0,0,1,0,2,0,7,110,-123,1.5,-205,8.5,-110,8.5,-105
802,901,V,TAM,YCHIRINOS-R,0,0,0,0,0,1,0,0,0,1,-190,-200,-1.5,-135,10,-110,9.5,-105
802,902,H,BAL,TMILONE-L,0,0,1,0,0,0,3,1,x,5,163,180,1.5,115,10,-110,9.5,-115
802,903,V,CIN,ADESCLAFANI-R,2,0,1,0,0,0,1,x,x,4,-160,-150,-1.5,115,9.5,-110,7.5,-110
802,904,H,DET,RGARCIA-R,0,0,0,0,0,3,0,x,x,3,140,140,1.5,-135,9.5,-110,7.5,-110
802,905,V,NYM,DPETERSON-L,0,0,0,0,0,0,0,0,0,0,-110,105,1.5,-170,11,-110,11,-105
802,906,H,ATL,KWRIGHT-R,0,0,2,1,0,0,0,1,x,4,-110,-115,-1.5,150,11,-110,11,-115
802,909,V,CWS,DCEASE-R,0,0,0,1,1,0,7,0,0,9,-121,-120,-1.5,125,10.5,-110,9.5,-105
802,910,H,KAN,JJUNIS-R,0,1,0,0,1,0,0,0,0,2,110,110,1.5,-145,10.5,-110,9.5,-115
802,911,V,CLE,ACIVALE-R,0,0,0,1,0,0,0,0,0,1,-105,104,1.5,-175,9.5,-110,9,-120
802,912,H,MIN,TCLIPPARD-R,1,1,1,0,0,0,0,0,x,3,-115,-114,-1.5,155,9.5,-110,9,100
802,915,V,PIT,SBRAULT-L,1,0,0,0,0,0,0,0,0,1,180,165,1.5,-125,9,-110,9,-110
802,916,H,CUB,JLESTER-L,0,0,0,0,1,0,0,0,0,2,-215,-180,-1.5,105,9,-110,9,-110
802,919,V,SDG,ZDAVIES-R,0,0,0,0,0,1,0,4,1,6,-135,-117,-1.5,120,13,-110,13,-105
802,920,H,COL,ASENZATELA-R,0,1,0,2,0,2,4,0,x,9,115,107,1.5,-140,13,-110,13,-115
802,921,V,TEX,KALLARD-L,0,3,0,0,2,0,4,0,0,9,-105,100,1.5,-200,9,-110,9,-110
802,922,H,SFO,JSAMARDZIJA-R,0,1,0,0,1,3,0,0,0,5,-115,-110,-1.5,175,9,-110,9,-110
802,923,V,HOU,JJAMES-R,0,2,0,0,0,0,1,0,1,6,-120,-145,-1.5,100,10,-110,10,-120
802,924,H,LAA,SOHTANI-R,0,0,4,0,0,0,0,0,0,5,100,135,1.5,-120,10,-110,10,100
802,925,V,LAD,CKERSHAW-L,2,0,0,0,1,0,0,0,0,3,-160,-185,-1.5,-125,9,-110,9,-115
802,926,H,ARI,MKELLY-R,0,0,0,0,0,0,0,0,0,0,140,170,1.5,105,9,-110,9,-105
802,927,V,OAK,CBASSITT-R,0,0,0,0,3,0,0,0,0,3,-155,-160,-1.5,-110,9.5,-110,9,-105
802,928,H,SEA,KGRAVEMAN-R,1,0,0,0,0,0,0,1,0,2,140,150,1.5,-110,9.5,-110,9,-115
802,929,V,BOS,ABRICE-R,2,0,3,0,1,0,1,0,0,7,213,200,1.5,110,9.5,-110,10.5,-115
802,930,H,NYY,JPAXTON-L,0,3,2,0,1,0,0,3,x,9,-240,-220,-1.5,-130,9.5,-110,10.5,-105
802,935,V,CIN,TBAUER-R,1,1,0,0,0,0,2,x,x,4,-175,-176,-1.5,100,7,-110,7,-110
802,936,H,DET,DNORRIS-L,0,0,0,0,0,0,0,x,x,0,157,163,1.5,-120,7,-110,7,-110
803,951,V,CLE,ZPLESAC-R,1,1,0,0,0,0,0,0,0,2,105,144,1.5,-150,8.5,-110,8,-115
803,952,H,CIN,SGRAY-R,0,0,0,1,0,2,0,0,0,3,-125,-154,-1.5,130,8.5,-110,8,-105
803,957,V,NYM,JDEGROM-R,0,0,4,1,2,0,0,0,0,7,-125,-126,-1.5,130,7.5,-110,8,-105
803,958,H,ATL,MSOROKA-R,0,0,0,0,2,0,0,0,0,2,105,116,1.5,-150,7.5,-110,8,-115
803,959,V,PIT,DHOLLAND-L,1,1,0,1,1,0,0,0,0,4,207,180,1.5,-105,9.5,-110,9.5,100
803,960,H,MIN,LTHORPE-L,0,0,0,0,0,4,0,0,1,5,-250,-200,-1.5,-115,9.5,-110,9.5,-120
803,961,V,CWS,CRODON-L,2,0,0,0,0,0,2,1,1,6,-105,106,1.5,-185,9.5,-110,9.5,-120
803,962,H,MIL,BANDERSON-L,1,0,0,0,2,1,0,0,0,4,-105,-116,-1.5,165,9.5,-110,9.5,100
803,963,V,KAN,DDUFFY-L,0,0,0,0,0,0,0,0,0,0,140,139,1.5,-150,8.5,-110,8,-105
803,964,H,CUB,AMILLS-R,0,0,0,0,1,0,1,0,0,2,-160,-149,-1.5,130,8.5,-110,8,-115
803,965,V,SFO,JCUETO-R,0,0,3,0,1,0,0,0,2,6,135,115,1.5,-145,12.5,-110,13.5,-105
803,966,H,COL,CGONZALEZ-R,1,0,0,0,0,5,0,1,0,7,-155,-125,-1.5,125,12.5,-110,13.5,-115
803,967,V,OAK,FMONTAS-R,0,0,0,0,8,0,2,0,1,11,-175,-185,-1.5,-120,9,-110,9,100
803,968,H,SEA,JSHEFFIELD-L,0,0,1,0,0,0,0,0,0,1,151,170,1.5,100,9,-110,9,-120
803,969,V,LAD,WBUEHLER-R,1,0,0,0,2,0,0,0,1,4,-130,-133,-1.5,125,7.5,-110,8,-105
803,970,H,SDG,CPADDACK-R,1,0,0,1,1,2,0,0,0,5,110,123,1.5,-145,7.5,-110,8,-115
803,971,V,PHI,JARRIETA-R,0,0,1,0,0,0,1,1,0,3,274,245,1.5,120,9,-110,9,-115
803,972,H,NYY,GCOLE-R,1,0,2,0,0,3,0,0,0,6,-340,-280,-1.5,-140,9,-110,9,-105
804,903,V,PIT,JMUSGROVE-R,0,0,0,1,0,0,0,0,2,3,184,177,1.5,-115,9,-110,8.5,-120
804,904,H,MIN,JBERRIOS-R,3,1,0,1,2,0,0,0,x,7,-220,-194,-1.5,-105,9,-110,8.5,100
804,905,V,CLE,SBIEBER-R,0,0,0,0,0,0,2,2,0,4,-175,-160,-1.5,-105,8,-110,8,-115
804,906,H,CIN,TMAHLE-R,1,0,0,1,0,0,0,0,0,2,151,150,1.5,-115,8,-110,8,-105
804,907,V,BOS,NEOVALDI-R,0,1,0,0,0,0,0,0,0,1,140,125,1.5,-165,8.5,-110,8,-105
804,908,H,TAM,CMORTON-R,0,0,0,2,2,0,1,0,x,5,-160,-135,-1.5,145,8.5,-110,8,-115
804,911,V,NYM,SMATZ-L,0,0,0,2,1,0,0,0,0,3,130,150,1.5,-145,9.5,-110,8.5,-120
804,912,H,WAS,PCORBIN-L,1,1,3,0,0,0,0,0,x,5,-150,-160,-1.5,125,9.5,-110,8.5,100
804,915,V,TOR,MSHOEMAKER-R,0,0,0,0,1,0,0,0,0,1,130,163,1.5,-135,9,-110,8.5,-115
804,916,H,ATL,MFRIED-L,0,2,0,0,4,0,0,4,x,10,-150,-176,-1.5,115,9,-110,8.5,-105
804,917,V,CWS,LGIOLITO-R,0,0,0,0,0,2,1,0,0,3,105,114,1.5,-170,8.5,-110,8,-120
804,918,H,MIL,BWOODRUFF-R,0,0,0,0,2,0,0,0,0,2,-125,-124,-1.5,150,8.5,-110,8,100
804,919,V,KAN,BSINGER-R,0,1,0,0,1,0,0,0,2,4,176,195,1.5,-110,8,-110,8,100
804,920,H,CUB,KHENDRICKS-R,0,2,0,2,0,0,0,1,x,5,-210,-215,-1.5,-110,8,-110,8,-120
804,921,V,SFO,KGAUSMAN-R,0,0,0,0,2,0,0,0,0,2,180,160,1.5,-115,13,-110,11,-120
804,922,H,COL,GMARQUEZ-R,1,0,0,2,0,1,1,0,x,5,-215,-170,-1.5,-105,13,-110,11,100
804,923,V,TEX,LLYNN-R,0,0,0,0,0,1,0,0,0,1,115,150,1.5,-145,8.5,-110,7.5,105
804,924,H,OAK,JLUZARDO-L,0,0,0,0,0,0,1,0,4,5,-135,-160,-1.5,125,8.5,-110,7.5,-125
804,925,V,LAD,DMAY-R,0,0,0,0,0,2,1,1,1,5,-135,-116,-1.5,135,8.5,-110,8,-110
804,926,H,SDG,DLAMET-R,0,0,1,1,0,0,0,0,0,2,115,106,1.5,-155,8.5,-110,8,-110
804,927,V,HOU,CJAVIER-R,1,2,0,0,5,0,0,0,0,8,-119,-130,-1.5,110,9,-110,9.5,100
804,928,H,ARI,MBUMGARNER-L,0,0,0,1,0,0,1,0,0,2,-101,120,1.5,-130,9,-110,9.5,-120
804,929,V,LAA,AHEANEY-L,3,0,0,0,0,0,2,0,0,5,-175,-185,-1.5,-120,9,-110,9,-110
804,930,H,SEA,JDUNN-R,0,0,0,0,0,1,1,1,0,3,151,170,1.5,100,9,-110,9,-110
804,933,V,MIA,PLOPEZ-R,0,0,0,0,1,2,0,1,0,4,131,105,1.5,-180,9.5,-110,9,100
804,934,H,BAL,JMEANS-L,0,0,0,0,0,0,0,0,0,0,-145,-115,-1.5,160,9.5,-110,9,-120
805,951,V,NYM,RPORCELLO-R,1,0,0,1,0,0,1,0,0,3,170,195,1.5,-110,8.5,-110,8.5,-120
805,952,H,WAS,MSCHERZER-R,1,0,0,0,0,0,0,0,0,1,-200,-215,-1.5,-110,8.5,-110,8.5,100
805,953,V,BOS,MPEREZ-L,0,0,0,2,0,3,0,0,0,5,148,130,1.5,-145,8.5,-110,8.5,-105
805,954,H,TAM,RYARBROUGH-L,0,0,0,0,0,0,0,0,0,0,-170,-140,-1.5,125,8.5,-110,8.5,-115
805,957,V,MIN,RDOBNAK-R,0,1,0,0,0,0,0,0,4,5,-175,-163,-1.5,-115,8.5,-110,9.5,-105
805,958,H,PIT,TWILLIAMS-R,0,0,0,0,0,0,0,0,2,2,151,153,1.5,-105,8.5,-110,9.5,-115
805,961,V,CIN,TANTONE-R,0,0,0,0,0,0,0,0,0,0,105,152,1.5,-130,8,-110,8.5,-115
805,962,H,CLE,MCLEVINGER-R,0,0,0,0,2,0,0,0,x,2,-125,-162,-1.5,110,8,-110,8.5,-105
805,963,V,TOR,HRYU-L,0,1,0,0,1,0,0,0,0,2,130,108,1.5,-175,9,-110,9,-115
805,964,H,ATL,SNEWCOMB-L,0,0,0,0,0,0,1,0,0,1,-150,-118,-1.5,155,9,-110,9,-105
805,965,V,CUB,YDARVISH-R,0,0,0,2,0,0,0,2,2,6,-170,-198,-1.5,-130,9,-110,9,-105
805,966,H,KAN,KBUBIC-L,0,0,1,0,0,0,0,0,0,1,148,179,1.5,110,9,-110,9,-115
805,967,V,MIL,AHOUSER-R,0,0,1,0,0,0,0,0,0,1,130,122,1.5,-165,9.5,-110,8.5,-110
805,968,H,CWS,DKEUCHEL-L,0,0,0,0,0,0,0,0,0,0,-150,-132,-1.5,145,9.5,-110,8.5,-110
805,971,V,SFO,LWEBB-R,0,0,0,3,0,1,0,0,0,4,176,158,1.5,-115,12.5,-110,11.5,-105
805,972,H,COL,JGRAY-R,1,0,1,0,0,0,1,0,0,3,-210,-168,-1.5,-105,12.5,-110,11.5,-115
805,973,V,TEX,KGIBSON-R,1,0,0,3,0,0,0,0,0,4,155,153,1.5,-135,8.5,-110,8,-115
805,974,H,OAK,SMANAEA-L,2,0,0,0,1,0,2,1,x,6,-180,-163,-1.5,115,8.5,-110,8,-105
805,975,V,LAD,RSTRIPLING-R,0,2,0,0,2,3,0,0,0,7,-140,-125,-1.5,125,8.5,-110,8,-115
805,976,H,SDG,GRICHARDS-R,0,0,0,0,2,2,0,1,1,6,120,115,1.5,-145,8.5,-110,8,-105
805,977,V,HOU,LMCCULLERSJR-R,0,3,0,1,2,0,0,1,0,7,-165,-145,-1.5,110,9.5,-110,9.5,100
805,978,H,ARI,RRAY-L,0,0,0,9,2,0,1,2,x,14,144,135,1.5,-130,9.5,-110,9.5,-120
805,979,V,LAA,JTEHERAN-R,0,0,1,0,0,2,0,3,0,6,-160,-119,-1.5,130,9,-110,9,-105
805,980,H,SEA,MGONZALES-L,0,0,3,0,1,0,3,0,x,7,140,109,1.5,-150,9,-110,9,-115
805,981,V,PHI,ZWHEELER-R,0,0,4,0,1,6,0,x,x,11,130,105,1.5,-220,8,-110,7.5,100
805,982,H,NYY,JHAPP-L,1,2,0,0,0,0,4,x,x,7,-150,-115,-1.5,195,8,-110,7.5,-120
805,983,V,NYY,JLOAISIGA-R,0,1,0,0,0,0,2,x,x,3,-125,-140,-1.5,135,7,-110,7.5,100
805,984,H,PHI,ANOLA-R,0,1,0,0,0,0,0,x,x,1,105,130,1.5,-155,7,-110,7.5,-120
805,985,V,MIA,EHERNANDEZ-R,0,0,0,1,0,0,0,x,x,1,-105,104,1.5,-215,7,-110,7,-120
805,986,H,BAL,ACOBB-R,0,0,0,0,0,0,0,x,x,0,-115,-114,-1.5,190,7,-110,7,100
805,987,V,BAL,AWOJCIECHOWSKI-R,0,0,0,0,0,1,0,x,x,1,-105,100,1.5,-240,7.5,-110,7.5,100
805,988,H,MIA,JSMITH-R,2,0,0,0,0,0,x,x,x,2,-115,-110,-1.5,210,7.5,-110,7.5,-120
806,901,V,MIN,KMAEDA-R,3,0,0,1,1,0,0,0,0,5,-200,-215,-1.5,-135,9,-110,8.5,-110
806,902,H,PIT,JTBRUBAKER-R,0,3,0,0,0,0,0,1,2,6,170,195,1.5,115,9,-110,8.5,-110
806,903,V,SFO,TANDERSON-L,0,0,0,0,0,0,3,1,0,4,163,152,1.5,-120,12.5,-110,11.5,-105
806,904,H,COL,KFREELAND-L,0,0,0,0,0,1,5,0,0,6,-190,-162,-1.5,100,12.5,-110,11.5,-115
806,905,V,TEX,MMINOR-L,0,0,0,0,1,1,2,0,0,4,140,150,1.5,-135,8.5,-110,9,100
806,906,H,OAK,MFIERS-R,0,1,0,4,0,0,1,0,0,6,-160,-160,-1.5,115,8.5,-110,9,-120
806,907,V,LAA,DBUNDY-R,0,1,0,3,0,0,0,2,0,6,-165,-155,-1.5,-110,9,-110,8.5,-110
806,908,H,SEA,TWALKER-R,0,0,0,1,0,0,0,0,0,1,144,145,1.5,-110,9,-110,8.5,-110
806,909,V,CIN,LCASTILLO-R,0,0,0,0,0,0,0,0,0,0,105,103,1.5,-200,8,-110,7,-115
806,910,H,CLE,CCARRASCO-R,1,0,0,0,2,0,10,0,0,13,-125,-113,-1.5,175,8,-110,7,-105
806,915,V,TOR,NPEARSON-R-R,0,0,0,1,0,0,2,0,0,3,120,110,1.5,-175,9,-110,9,-120
806,916,H,ATL,TTOUSSAINT-R,2,0,0,1,0,0,0,0,1,4,-140,-120,-1.5,155,9,-110,9,100
806,917,V,CUB,TCHATWOOD-R,0,0,0,0,0,0,0,0,2,2,-180,-165,-1.5,-120,9,-110,9.5,100
806,918,H,KAN,BKELLER-R,1,2,6,0,2,0,1,1,0,13,155,155,1.5,100,9,-110,9.5,-120
806,919,V,HOU,BBIELAK-R,0,0,0,1,0,1,0,2,0,4,-140,105,-1.5,150,9,-110,9,-120
806,920,H,ARI,ZGALLEN-R,0,0,0,0,0,3,0,0,2,5,120,-115,1.5,-170,9,-110,9,100
806,921,V,MIL,JLINDBLOM-R,0,0,1,0,4,0,0,3,0,8,125,100,1.5,-190,9,-110,9,-115
806,922,H,CWS,GGONZALEZ-L,0,2,0,0,0,0,0,0,1,3,-145,-110,-1.5,170,9,-110,9,-105
806,925,V,NYY,JMONTGOMERY-L,0,2,0,0,0,0,2,0,0,4,-165,-136,-1.5,110,9.5,-110,9.5,100
806,926,H,PHI,ZEFLIN-R,3,0,2,0,0,0,0,0,0,5,145,126,1.5,-130,9.5,-110,9.5,-120
806,927,V,BAL,WLEBLANC-L,0,1,2,1,0,2,0,0,1,7,118,108,1.5,-180,8.5,-110,8.5,-110
806,928,H,MIA,JYAMAMOTO-R,1,1,2,2,0,0,2,0,0,8,-131,-118,-1.5,160,8.5,-110,8.5,-110
807,951,V,BAL,TMILONE-L,1,2,0,1,0,4,3,0,0,11,180,164,1.5,-125,9,-110,9,-120
807,952,H,WAS,ASANCHEZ-R,0,0,0,0,0,0,0,0,0,0,-215,-178,-1.5,105,9,-110,9,100
807,953,V,NYY,MTANAKA-R,0,0,0,0,0,0,0,0,0,0,-115,-105,1.5,-200,8.5,-110,8,-115
807,954,H,TAM,BSNELL-L,0,0,0,0,0,0,0,1,x,1,-105,-105,-1.5,175,8.5,-110,8,-105
807,957,V,DET,MBOYD-L,0,1,0,0,4,1,6,0,0,17,-115,-107,-1.5,150,8.5,-110,8.5,-105
807,958,H,PIT,CKUHL-R,0,2,0,2,3,0,0,2,3,13,-105,-103,1.5,-170,8.5,-110,8.5,-115
807,959,V,MIA,HMejia-R,0,4,0,0,0,0,0,0,0,4,135,175,1.5,-120,8.5,-110,9,-115
807,960,H,NYM,MWACHA-R,0,1,0,0,0,0,0,2,0,3,-150,-190,-1.5,100,8.5,-110,9,-105
807,961,V,TOR,TROARK-R,1,0,1,0,0,1,0,0,0,3,-119,-107,1.5,-180,10.5,-110,10.5,-110
807,962,H,BOS,RWEBER-R,1,1,2,0,0,0,0,1,x,5,109,-103,-1.5,160,10.5,-110,10.5,-110
807,963,V,MIN,DSMELTZER-L,0,0,1,1,0,0,0,0,0,2,-185,-135,-1.5,105,9,-110,9.5,-105
807,964,H,KAN,JJUNIS-R,0,0,1,0,1,1,0,0,x,3,160,125,1.5,-125,9,-110,9.5,-115
807,965,V,CLE,ACIVALE-R,0,0,0,0,0,0,0,0,0,0,-105,-133,-1.5,115,9,-110,8.5,-105
807,966,H,CWS,DCEASE-R,1,0,0,0,0,0,0,1,x,2,-115,123,1.5,-135,9,-110,8.5,-115
807,967,V,CIN,TBAUER-R,0,6,0,0,0,2,0,0,0,8,-135,-106,-1.5,145,8.5,-110,8,-120
807,968,H,MIL,ELAUER-L,0,0,0,1,0,0,0,2,0,3,115,-104,1.5,-165,8.5,-110,8,100
807,971,V,LAA,GCANNING-R,2,0,0,1,0,0,0,0,0,3,-165,-172,-1.5,-120,9.5,-110,9,-115
807,972,H,TEX,JLYLES-R,0,1,0,3,0,0,0,0,x,4,144,161,1.5,100,9.5,-110,9,-105
807,973,V,ARI,LWEAVER-R,0,0,0,0,0,0,0,0,0,0,120,111,1.5,-175,8.5,-110,8.5,-105
807,974,H,SDG,ZDAVIES-R,1,1,0,0,1,0,0,0,x,3,-140,-121,-1.5,155,8.5,-110,8.5,-115
807,975,V,HOU,ZGREINKE-R,0,0,1,0,0,0,0,0,0,2,-101,112,1.5,-180,9,-110,8.5,100
807,976,H,OAK,CBASSITT-R,0,0,0,0,0,0,1,0,0,3,-119,-122,-1.5,160,9,-110,8.5,-120
807,977,V,COL,ASENZATELA-R,0,0,2,0,0,2,1,3,0,8,-125,113,1.5,-185,9,-110,8.5,-120
807,978,H,SEA,YKIKUCHI-L,0,1,0,0,0,2,0,1,0,4,105,-123,-1.5,165,9,-110,8.5,100
807,979,V,SFO,JSAMARDZIJA-R,0,0,1,0,0,1,0,0,0,2,207,245,1.5,110,9,-110,9,100
807,980,H,LAD,JURIAS-L,0,0,2,3,1,0,0,1,x,7,-250,-275,-1.5,-130,9,-110,9,-120
808,901,V,CLE,ZPLESAC-R,0,0,0,6,0,0,0,1,0,7,-119,-132,-1.5,115,8.5,-110,8.5,-115
808,902,H,CWS,MFOSTER-R,0,0,0,0,0,0,0,1,0,1,-101,122,1.5,-135,8.5,-110,8.5,-105
808,903,V,DET,INOVA-R,5,1,0,0,0,4,1,0,0,11,-101,122,1.5,-170,9,-110,9.5,-105
808,904,H,PIT,DHOLLAND-L,0,0,2,3,0,0,0,0,0,5,-119,-132,-1.5,150,9,-110,9.5,-115
808,905,V,HOU,FVALDEZ-L,0,0,0,0,0,0,0,0,1,1,115,162,1.5,-135,9,-110,8.5,-115
808,906,H,OAK,FMONTAS-R,1,0,0,0,0,1,0,1,x,3,-135,-174,-1.5,115,9,-110,8.5,-105
808,907,V,ATL,KWRIGHT-R,0,0,0,0,0,0,0,0,0,0,-110,104,1.5,-200,10,-110,10,-110
808,908,H,PHI,JARRIETA-R,0,0,0,4,0,0,0,1,x,5,-110,-114,-1.5,175,10,-110,10,-110
808,909,V,BAL,TESHELMAN-R,0,0,0,0,0,0,0,5,0,5,170,170,1.5,-120,9,-110,9.5,-105
808,910,H,WAS,AVOTH-R,0,2,0,0,0,1,0,0,0,3,-200,-185,-1.5,100,9,-110,9.5,-115
808,911,V,NYY,MKING-R,0,0,0,1,0,0,2,x,x,3,-115,-125,-1.5,150,7,-110,7,-105
808,912,H,TAM,RTHOMPSON-R,1,0,0,2,2,0,x,x,x,5,105,115,1.5,-170,7,-110,7,-115
808,913,V,MIN,JODORIZZI-R,0,0,0,4,0,1,1,0,0,6,-180,-153,-1.5,-105,9,-110,9.5,-110
808,914,H,KAN,DDUFFY-L,1,0,1,6,0,0,1,0,x,9,155,143,1.5,-115,9,-110,9.5,-110
808,915,V,LAA,PSANDOVAL-L,0,0,0,0,0,0,0,0,0,0,-135,-136,-1.5,115,9,-110,9,-110
808,916,H,TEX,KALLARD-L,0,0,0,0,0,2,0,0,x,2,115,126,1.5,-135,9,-110,9,-110
808,917,V,CIN,ADESCLAFANI-R,3,0,0,0,0,0,1,0,0,4,-115,106,1.5,-190,8.5,-110,9,-120
808,918,H,MIL,BANDERSON-L,0,0,0,0,0,0,0,1,0,1,-105,-116,-1.5,170,8.5,-110,9,100
808,919,V,MIA,DCASTANO-L,1,0,0,0,1,2,0,0,0,4,126,155,1.5,-140,9,-110,9,100
808,920,H,NYM,DPETERSON-L,0,2,2,0,1,0,3,0,x,8,-140,-165,-1.5,120,9,-110,9,-120
808,921,V,TOR,CANDERSON-R,0,0,0,0,0,0,1,1,0,2,-112,115,1.5,-165,11,-110,10.5,-115
808,922,H,BOS,ZGODLEY-R,0,1,0,0,0,0,0,0,0,1,-108,-125,-1.5,145,11,-110,10.5,-105
808,925,V,ARI,MKELLY-R,0,0,0,1,0,2,0,0,0,3,144,165,1.5,-125,7.5,-110,7.5,100
808,926,H,SDG,CPADDACK-R,1,0,0,0,0,0,0,1,0,2,-165,-180,-1.5,105,7.5,-110,7.5,-120
808,927,V,COL,RCASTELLANI-R,0,0,0,0,4,1,0,0,0,5,-125,104,1.5,-185,9.5,-110,9.5,-105
808,928,H,SEA,NMARGEVICIUS-L,0,0,0,0,0,0,0,0,0,0,105,-114,-1.5,165,9.5,-110,9.5,-115
808,929,V,SFO,JCUETO-R,0,0,2,0,2,1,0,0,0,5,249,270,1.5,135,8.5,-110,8,-120
808,930,H,LAD,CKERSHAW-L,0,0,0,0,0,4,0,0,0,4,-305,-310,-1.5,-155,8.5,-110,8,100
808,931,V,NYY,GCOLE-R,0,0,4,0,1,2,1,x,x,8,-161,-146,-1.5,135,6,-105,5.5,115
808,932,H,TAM,TGLASNOW-R,0,0,0,0,3,1,0,x,x,4,145,136,1.5,-155,6,-115,5.5,-135
809,951,V,BAL,AWOJCIECHOWSKI-R,0,0,0,0,5,0,x,x,x,5,184,200,1.5,-110,8.5,-110,8.5,-115
809,952,H,WAS,SSTRASBURG-R,0,0,0,0,2,0,x,x,x,2,-220,-220,-1.5,-110,8.5,-110,8.5,-105
809,953,V,ATL,UNDECIDED,0,0,0,0,5,0,0,x,x,5,-111,-108,-1.5,165,7.5,-120,7.5,-110
809,954,H,PHI,UNDECIDED,0,0,1,0,1,0,0,x,x,2,-109,-102,1.5,-185,7.5,100,7.5,-110
809,955,V,NYY,JPAXTON-L,1,0,0,0,2,0,0,0,0,3,-105,100,1.5,-205,8.5,-110,8.5,-110
809,956,H,TAM,CMORTON-R,0,0,0,0,0,0,3,0,1,4,-115,-110,-1.5,180,8.5,-110,8.5,-110
809,957,V,MIA,PLOPEZ-R,0,0,0,0,2,0,0,0,0,2,207,215,1.5,-105,7,-110,7.5,100
809,958,H,NYM,JDEGROM-R,0,0,2,1,0,1,0,0,x,4,-250,-245,-1.5,-115,7,-110,7.5,-120
809,959,V,DET,STURNBULL-R,0,0,0,0,1,0,0,1,0,2,-110,-140,-1.5,110,8.5,-110,9,-105
809,960,H,PIT,SBRAULT-L,0,0,0,1,0,0,0,0,0,1,-110,130,1.5,-130,8.5,-110,9,-115
809,961,V,TOR,MSHOEMAKER-R,0,0,1,1,0,1,0,0,0,3,130,145,1.5,-140,9.5,-110,10,-115
809,962,H,BOS,NEOVALDI-R,0,1,1,0,0,1,0,0,2,5,-150,-155,-1.5,120,9.5,-110,10,-105
809,963,V,MIN,JBERRIOS-R,0,0,2,0,0,0,0,0,0,2,-180,-155,-1.5,-105,9,-110,9.5,-115
809,964,H,KAN,BSINGER-R,2,0,1,0,0,1,0,0,x,4,155,145,1.5,-115,9,-110,9.5,-105
809,965,V,CLE,SBIEBER-R,0,0,2,0,0,0,0,1,0,5,-140,-160,-1.5,-110,7.5,-110,7.5,100
809,966,H,CWS,LGIOLITO-R,0,1,0,0,0,2,0,0,0,4,120,150,1.5,-110,7.5,-110,7.5,-120
809,967,V,CIN,SGRAY-R,1,0,0,1,0,0,0,0,1,3,100,107,1.5,-205,8,-110,7,-110
809,968,H,MIL,BWOODRUFF-R,0,0,1,0,0,6,2,0,x,9,-120,-117,-1.5,180,8,-110,7,-110
809,969,V,LAA,AHEANEY-L,0,0,0,0,2,1,0,0,0,3,-115,-114,-1.5,140,8.5,-110,7.5,-115
809,970,H,TEX,LLYNN-R,0,0,1,4,1,0,0,1,x,7,-105,104,1.5,-160,8.5,-110,7.5,-105
809,971,V,COL,GMARQUEZ-R,0,0,0,0,0,0,0,3,0,3,-185,-147,-1.5,100,9,-110,8,-110
809,972,H,SEA,JSHEFFIELD-L,2,0,0,0,0,0,3,0,x,5,160,137,1.5,-120,9,-110,8,-110
809,973,V,SFO,KGAUSMAN-R,0,0,0,0,2,0,0,0,0,2,263,220,1.5,110,8.5,-110,8.5,100
809,974,H,LAD,WBUEHLER-R,0,0,0,0,0,0,3,3,x,6,-325,-250,-1.5,-130,8.5,-110,8.5,-120
809,975,V,ARI,MBUMGARNER-L,0,0,0,0,0,0,1,0,4,5,125,165,1.5,-125,8.5,-110,8,-115
809,976,H,SDG,DLAMET-R,3,3,3,0,0,0,0,0,x,9,-145,-180,-1.5,105,8.5,-110,8,-105
809,977,V,HOU,CJAVIER-R,0,0,0,2,0,0,0,0,0,2,120,138,1.5,-150,8.5,-110,8,-110
809,978,H,OAK,JLUZARDO-L,0,1,4,0,1,0,1,0,x,7,-140,-148,-1.5,130,8.5,-110,8,-110
