Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Run Line,,Open OU,,Close OU,
406,954,H,ARI,PCORBIN-L,0,0,2,0,0,0,0,0,1,3,-182,-140,-1.5,145,8.5,-105,8.5,100
406,955,V,STL,MLEAKE-R,0,0,0,0,0,1,0,0,0,1,-105,102,1.5,-215,7.5,100,7.5,-110
406,956,H,PIT,JNICASIO-R,1,0,0,0,3,1,0,0,x,5,-105,-112,-1.5,185,7.5,-120,7.5,-110
406,957,V,WAS,SSTRASBUR-R,0,0,0,0,0,0,3,0,0,3,-191,-190,-1.5,-117,7.5,105,7,-115
406,958,H,ATL,BNORRIS-R,0,0,0,1,0,0,0,0,0,1,171,170,1.5,-103,7.5,-125,7,-105
406,959,V,PHI,ANOLA-R,2,0,0,0,0,0,0,0,0,2,110,117,1.5,-185,8,-115,8,-110
406,960,H,CIN,BFINNEGAN-L,1,0,0,0,0,0,0,0,2,3,-130,-132,-1.5,165,8,-105,8,-110
406,961,V,LOS,KMAEDA-R,4,0,0,1,0,0,0,1,1,7,-125,-145,-1.5,120,7,-120,7,-115
406,962,H,SDG,ACASHNER-R,0,0,0,0,0,0,0,0,0,0,105,130,1.5,-140,7,100,7,-105
406,963,V,TOR,JHAPP-L,0,0,3,0,0,0,0,0,0,3,-104,-123,-1.5,130,8,-120,8.5,-115
406,964,H,TAM,MMOORE-L,0,0,0,1,0,1,0,3,x,5,-116,113,1.5,-150,8,100,8.5,-105
406,965,V,SEA,WMILEY-L,2,1,0,0,0,0,1,0,5,9,105,-130,-1.5,125,9,-115,9.5,-105
406,966,H,TEX,CLEWIS-R,0,2,0,0,0,3,0,0,0,5,-125,115,1.5,-145,9,-105,9.5,-115
406,967,V,BOS,CBUCHHOLZ-R,0,2,0,0,0,4,0,0,0,6,103,126,1.5,-180,7,-115,7.5,108
406,968,H,CLE,CCARRASCO-R,4,1,0,0,0,1,1,0,x,7,-123,-141,-1.5,160,7,-105,7.5,-128
406,969,V,HOU,CMCHUGH-R,1,4,0,0,1,0,0,0,0,6,-104,116,1.5,-200,7,-125,7.5,-105
406,970,H,NYY,MPINEDA-R,6,3,3,0,0,1,3,0,x,16,-116,-131,-1.5,170,7,105,7.5,-115
406,971,V,MIN,KGIBSON-R,0,0,1,0,0,1,0,0,0,2,105,106,1.5,-200,8.5,-110,8.5,-115
406,972,H,BAL,YGALLARDO-R,0,1,1,1,1,0,0,0,x,4,-125,-116,-1.5,170,8.5,-110,8.5,-105
406,973,V,CWS,CRODON-L,0,0,1,0,0,0,0,0,0,1,123,117,1.5,-200,7,-125,8,-110
406,974,H,OAK,SGRAY-R,1,1,0,0,0,0,0,0,x,2,-143,-127,-1.5,170,7,105,8,-110
406,975,V,DET,ASANCHEZ-R,0,2,0,0,0,3,0,2,0,7,131,154,1.5,-150,7,-110,7,-130
406,976,H,MIA,JFERNANDZ-R,0,0,0,0,0,2,0,0,1,3,-151,-174,-1.5,130,7,-110,7,110
407,901,V,PHI,CMORTON-R,0,0,1,1,2,0,0,2,0,6,120,116,1.5,-190,8.5,100,8.5,100
407,902,H,CIN,STEPHENSON-R,0,0,1,8,0,0,1,0,x,10,-140,-126,-1.5,160,8.5,-120,8.5,-120
407,903,V,MIA,ACONLEY-L,3,0,1,0,1,0,1,0,0,6,130,126,1.5,-175,8,100,8.5,-120
407,904,H,WAS,TROARK-R,3,0,0,0,0,0,1,0,0,4,-150,-141,-1.5,155,8,-120,8.5,100
407,905,V,LOS,AWOOD-L,0,2,1,0,1,0,0,2,0,6,-105,110,1.5,-205,7,-115,8,-120
407,906,H,SFO,JPEAVY-R,0,0,0,0,3,4,0,5,x,12,-115,-120,-1.5,175,7,-105,8,100
407,907,V,CUB,JLACKEY-R,0,2,2,5,0,0,1,0,4,14,-150,-177,-1.5,-119,9,-120,9,-125
407,908,H,ARI,RDELAROSA-R,3,1,2,0,0,0,0,0,0,6,130,157,1.5,-101,9,100,9,105
407,909,V,CWS,MLATOS-R,0,0,0,0,0,2,0,0,4,6,-115,101,1.5,-215,8.5,100,8.5,-125
407,910,H,OAK,KGRAVEMAN-R,0,0,0,0,0,0,0,0,1,1,-105,-111,-1.5,185,8.5,-120,8.5,105
407,911,V,HOU,MFIERS-R,0,3,0,2,0,0,0,0,0,5,110,-103,1.5,-215,8,-110,9,100
407,912,H,NYY,NEOVALDI-R,0,1,1,2,1,0,3,0,x,8,-130,-107,-1.5,185,8,-110,9,-120
407,915,V,MIN,PHUGHES-R,1,1,0,0,0,0,0,0,0,2,120,125,1.5,-170,8.5,100,8.5,-101
407,916,H,BAL,UJIMENEZ-R,0,0,0,0,0,1,2,1,x,4,-140,-140,-1.5,150,8.5,-120,8.5,-119
407,917,V,TEX,DHOLLAND-L,1,0,1,0,0,0,1,0,0,3,-114,129,1.5,-175,8,-115,8,-110
407,918,H,LAA,HSANTIAGO-L,0,0,1,0,2,0,0,0,1,4,-106,-144,-1.5,155,8,-105,8,-110
408,951,V,PHI,JEICKHOFF-R,0,0,0,0,0,1,0,1,0,2,200,237,1.5,-101,6.5,-110,7,-121
408,952,H,NYM,JDEGROM-R,0,1,0,0,0,2,4,0,x,7,-230,-277,-1.5,-119,6.5,-110,7,101
408,953,V,SDG,CREA-R,0,0,0,6,3,2,0,0,2,13,130,140,1.5,-136,10.5,100,11,-110
408,954,H,COL,JLYLES-R,0,2,0,3,0,0,0,0,1,6,-150,-155,-1.5,116,10.5,-120,11,-110
408,955,V,PIT,FLIRIANO-L,0,1,0,0,1,0,0,4,0,6,-150,-141,-1.5,113,7.5,100,8,-110
408,956,H,CIN,ASIMON-R,2,0,1,0,0,1,1,0,0,5,130,126,1.5,-133,7.5,-120,8,-110
408,957,V,STL,JGARCIA-L,0,0,0,3,0,0,1,1,2,7,-160,-164,-1.5,-102,7,-115,7,-115
408,958,H,ATL,MWISLER-R,0,0,4,0,0,0,0,0,0,4,140,149,1.5,-118,7,-105,7,-105
408,959,V,CUB,JHAMMEL-R,0,0,2,0,0,0,0,0,0,2,-135,-124,-1.5,130,9.5,100,9,-105
408,960,H,ARI,RRAY-L,0,0,0,0,0,1,0,1,1,3,115,114,1.5,-150,9.5,-120,9,-115
408,961,V,LOS,RSTRIPLNG-R,0,0,0,0,2,0,0,0,0,2,100,-110,1.5,-215,8,-115,8.5,-115
408,962,H,SFO,MCAIN-R,0,0,0,0,0,0,0,2,0,3,-120,100,-1.5,185,8,-105,8.5,-105
408,963,V,NYY,LSEVERINO-R,0,0,0,0,0,0,0,0,0,0,105,108,1.5,-210,8,-105,8,-105
408,964,H,DET,JZIMMERMN-R,1,0,0,2,0,0,1,0,x,4,-125,-118,-1.5,180,8,-115,8,-115
408,965,V,CLE,DSALAZAR-R,3,2,0,0,2,0,0,0,0,7,-115,-144,-1.5,115,8.5,100,8,-115
408,966,H,CWS,JDANKS-L,0,0,0,1,0,0,0,0,0,1,-105,129,1.5,-135,8.5,-120,8,-105
408,967,V,TAM,CARCHER-R,1,0,0,0,0,0,0,0,0,1,-130,-125,-1.5,130,7.5,-115,7.5,-110
408,968,H,BAL,CTILLMAN-R,0,1,0,1,4,0,0,0,x,6,110,115,1.5,-150,7.5,-105,7.5,-110
408,969,V,BOS,JKELLY-R,0,1,1,0,0,4,2,0,0,8,150,140,1.5,-150,8.5,-105,9,100
408,970,H,TOR,MSTROMAN-R,1,0,0,6,0,0,0,0,0,7,-170,-155,-1.5,130,8.5,-115,9,-120
408,971,V,MIN,ESANTANA-R,0,1,0,0,0,1,0,1,0,3,130,144,1.5,-160,7.5,-110,7.5,105
408,972,H,KAN,YVENTURA-R,0,2,0,0,0,0,0,2,x,4,-150,-159,-1.5,140,7.5,-110,7.5,-125
408,973,V,TEX,AGRIFFIN-R,3,0,2,1,0,0,1,0,0,7,107,117,1.5,-185,8,-110,8,100
408,974,H,LAA,MSHOEMAKR-R,0,1,1,1,0,0,0,0,0,3,-127,-127,-1.5,165,8,-110,8,-120
408,975,V,OAK,ESURKAMP-L,0,0,0,1,1,0,0,0,1,3,160,139,1.5,-155,8,-110,8,-110
408,976,H,SEA,TWALKER-R,0,0,0,0,2,0,0,0,0,2,-180,-154,-1.5,135,8,-110,8,-110
408,977,V,HOU,SFELDMAN-R,0,0,0,0,0,0,0,0,4,4,-135,-111,-1.5,145,9,100,9,-115
408,978,H,MIL,CANDERSON-R,3,1,0,0,0,0,0,2,x,6,115,101,1.5,-165,9,-120,9,-105
409,901,V,PIT,GCOLE-R,0,0,0,0,0,1,0,0,0,1,-140,-122,-1.5,131,7.5,100,7,-105
409,902,H,CIN,RIGLESIAS-R,2,0,0,0,1,0,2,0,x,5,120,112,1.5,-151,7.5,-120,7,-115
409,905,V,LOS,CKERSHAW-L,0,0,1,0,0,0,0,0,1,3,-135,-148,-1.5,125,6,-105,6,-105
409,906,H,SFO,MBUMGARNR-L,0,1,0,0,1,0,0,0,0,2,115,133,1.5,-145,6,-115,6,-115
409,907,V,STL,CMARTINEZ-R,0,2,1,2,2,0,1,2,2,12,-145,-130,-1.5,125,7,100,7,100
409,908,H,ATL,JTEHERAN-R,0,0,2,0,0,0,0,0,0,2,125,115,1.5,-145,7,-120,7,-120
409,909,V,PHI,VVELASQEZ-R,0,0,0,0,1,0,0,0,0,1,165,138,1.5,-165,7.5,100,7,-115
409,910,H,NYM,BCOLON-R,0,0,0,0,0,0,0,0,0,0,-185,-153,-1.5,145,7.5,-120,7,-105
409,911,V,SDG,DPOMERANZ-L,0,0,1,6,0,3,0,0,6,16,140,111,1.5,-165,10,-110,11.5,-104
409,912,H,COL,JDELAROSA-L,0,0,0,2,0,0,1,0,0,3,-160,-121,-1.5,145,10,-110,11.5,-116
409,913,V,CUB,KHENDRICK-R,3,0,0,1,0,0,0,0,0,4,110,-105,1.5,-230,8,-105,8,-125
409,914,H,ARI,ZGREINKE-R,0,0,0,1,0,0,1,0,0,2,-130,-105,-1.5,190,8,-115,8,105
409,915,V,BOS,RPORCELLO-R,0,0,3,1,3,1,0,0,0,8,110,105,1.5,-185,9,-120,9,-115
409,916,H,TOR,RDICKEY-R,2,0,2,0,0,0,0,0,0,4,-130,-115,-1.5,165,9,100,9,-105
409,917,V,NYY,CSABATHIA-L,1,1,0,4,2,0,0,0,0,8,-114,101,1.5,-205,9,-105,9,-110
409,918,H,DET,MPELFREY-R,0,0,0,2,0,0,2,0,0,4,-106,-111,-1.5,175,9,-115,9,-110
409,919,V,CLE,CANDERSON-R,0,0,0,0,0,2,1,0,0,3,155,150,1.5,-150,7.5,100,7,105
409,920,H,CWS,CSALE-L,0,0,1,1,0,0,5,0,x,7,-175,-170,-1.5,130,7.5,-120,7,-125
409,923,V,MIN,TMILONE-L,0,0,0,0,0,0,0,0,0,0,125,116,1.5,-202,8,-115,7.5,-115
409,924,H,KAN,IKENNEDY-R,0,0,0,2,2,3,0,0,x,7,-145,-126,-1.5,172,8,-105,7.5,-105
409,925,V,TEX,CHAMELS-L,1,0,0,1,0,0,2,0,0,4,100,109,1.5,-215,7,-110,7,-105
409,926,H,LAA,GRICHARDS-R,1,0,0,0,0,0,0,0,0,1,-120,-119,-1.5,185,7,-110,7,-115
409,927,V,OAK,RHILL-L,2,0,0,0,2,1,0,1,0,6,125,114,1.5,-200,8,-115,8,100
409,928,H,SEA,NKARNS-R,0,1,0,0,0,0,0,0,0,1,-145,-124,-1.5,170,8,-105,8,-120
409,929,V,HOU,DFISTER-R,2,0,1,0,3,0,0,0,0,6,-125,-155,-1.5,110,8.5,-120,9,-115
409,930,H,MIL,WPERALTA-R,0,0,1,0,2,1,0,0,0,4,105,140,1.5,-130,8.5,100,9,-105
410,951,V,PHI,JHELICKSN-R,0,0,1,0,0,2,0,1,1,5,220,200,1.5,-104,6.5,-105,6.5,-120
410,952,H,NYM,MHARVEY-R,0,0,0,0,0,2,0,0,0,2,-260,-240,-1.5,-116,6.5,-115,6.5,100
410,953,V,PIT,JLOCKE-L,0,1,0,0,0,0,0,0,0,1,-130,-120,-1.5,145,8.5,-110,9,100
410,954,H,CIN,TMELVILLE-R,0,0,0,0,0,1,0,0,1,2,110,110,1.5,-165,8.5,-110,9,-120
410,955,V,MIA,TKOEHLER-R,1,0,0,0,0,0,0,0,1,2,130,140,1.5,-160,8,100,8,-110
410,956,H,WAS,JROSS-R,1,0,0,0,0,0,3,0,x,4,-150,-155,-1.5,140,8,-120,8,-110
410,957,V,STL,AWAINWRIG-R,0,0,4,0,0,1,0,2,5,12,-180,-158,-1.5,-105,7,-110,7.5,-116
410,958,H,ATL,WPEREZ-R,1,0,0,3,1,1,0,0,1,7,160,143,1.5,-115,7,-110,7.5,-104
410,959,V,LOS,SKAZMIR-L,5,0,0,1,0,0,0,0,0,6,115,130,1.5,-185,7,-125,7.5,-115
410,960,H,SFO,JCUETO-R,2,0,3,1,0,3,0,0,x,9,-135,-145,-1.5,165,7,105,7.5,-105
410,961,V,SDG,JSHIELDS-R,0,1,1,0,0,0,0,1,0,3,-105,125,1.5,-165,11,-110,11.5,-109
410,962,H,COL,CBETTIS-R,2,0,0,0,1,0,1,2,x,6,-115,-140,-1.5,145,11,-110,11.5,-111
410,963,V,CUB,JARRIETA-R,0,2,0,1,0,1,2,1,0,7,-175,-215,-1.5,-130,8,-110,8,-110
410,964,H,ARI,SMILLER-R,0,0,0,2,1,0,0,0,0,3,155,185,1.5,110,8,-110,8,-110
410,965,V,BOS,SWRIGHT-R,0,0,0,0,0,0,0,0,0,0,110,136,1.5,-155,9.5,100,9.5,105
410,966,H,TOR,MESTRADA-R,2,0,0,0,0,0,0,1,x,3,-130,-151,-1.5,135,9.5,-120,9.5,-125
410,967,V,TAM,JODORIZZI-R,0,0,0,1,2,0,0,0,0,3,-114,-105,-1.5,155,8,-120,8,-120
410,968,H,BAL,VWORLEY-R,0,4,0,0,0,0,0,1,x,5,-106,-105,1.5,-175,8,100,8,100
410,971,V,MIN,RNOLASCO-R,0,0,0,0,0,2,1,0,0,3,140,150,1.5,-140,8,-110,8.5,-115
410,972,H,KAN,EVOLQUEZ-R,0,0,0,0,0,1,0,0,2,4,-160,-170,-1.5,120,8,-110,8.5,-105
410,973,V,TEX,MPEREZ-L,0,0,0,0,1,0,0,0,0,1,110,115,1.5,-183,8,-110,8.5,-105
410,974,H,LAA,JWEAVER-R,0,0,2,0,0,0,1,0,x,3,-130,-125,-1.5,163,8,-110,8.5,-115
410,975,V,OAK,CBASSITT-R,0,0,0,0,0,0,0,1,0,2,170,148,1.5,-160,7,-110,7.5,-121
410,976,H,SEA,FHERNANDZ-R,0,0,0,0,0,1,0,0,0,1,-200,-163,-1.5,140,7,-110,7.5,101
410,979,V,HOU,DKEUCHEL-L,1,0,0,0,1,0,0,0,0,2,-160,-173,-1.5,-105,7.5,-110,9,-109
410,980,H,MIL,JNELSON-R,2,0,0,1,0,0,0,0,x,3,140,153,1.5,-115,7.5,-110,9,-111
411,901,V,SDG,ACASHNER-R,0,0,2,1,0,0,1,0,0,4,100,110,1.5,-210,7.5,-120,8,-110
411,902,H,PHI,ANOLA-R,0,0,0,1,1,1,0,0,0,3,-120,-120,-1.5,180,7.5,100,8,-110
411,903,V,MIL,TJUNGMANN-R,0,0,0,0,0,0,1,0,0,1,155,157,1.5,-155,8,100,7.5,105
411,904,H,STL,MWACHA-R,3,2,4,0,0,0,1,0,x,10,-175,-177,-1.5,135,8,-120,7.5,-125
411,905,V,ATL,BNORRIS-R,2,2,0,0,0,0,0,0,0,4,250,203,1.5,-106,7,-110,7.5,-110
411,906,H,WAS,MSCHERZER-R,3,0,1,0,1,0,1,0,x,6,-290,-243,-1.5,-114,7,-110,7.5,-110
411,907,V,MIA,JCOSART-R,0,7,1,0,0,2,0,0,0,10,140,145,1.5,-155,7,-115,7.5,-120
411,908,H,NYM,SMATZ-L,0,0,0,3,0,0,0,0,0,3,-160,-160,-1.5,135,7,-105,7.5,100
411,909,V,CIN,BFINNEGAN-L,1,0,1,1,0,0,0,0,0,3,205,165,1.5,-135,7.5,-110,7,-115
411,910,H,CUB,JLESTER-L,0,0,0,0,0,0,2,3,x,5,-235,-185,-1.5,115,7.5,-110,7,-105
411,911,V,BAL,YGALLARDO-R,0,0,5,0,0,1,0,0,3,9,170,165,1.5,-115,8,-124,8.5,-103
411,912,H,BOS,DPRICE-L,3,0,0,2,0,1,0,0,1,7,-190,-185,-1.5,-105,8,104,8.5,-117
411,913,V,CWS,JQUINTANA-L,0,1,0,2,0,0,0,0,1,4,-105,-118,-1.5,140,8,-110,7.5,-105
411,914,H,MIN,KGIBSON-R,0,0,0,1,0,0,0,0,0,1,-115,108,1.5,-160,8,-110,7.5,-115
411,915,V,KAN,CYOUNG-R,0,0,0,0,0,0,0,2,0,2,115,133,1.5,-170,8.5,-110,8.5,-115
411,916,H,HOU,CMCHUGH-R,3,0,0,3,0,1,0,1,x,8,-135,-148,-1.5,150,8.5,-110,8.5,-105
411,917,V,LAA,NTROPEANO-R,0,0,0,0,0,3,0,1,0,4,160,129,1.5,-175,7,-120,7.5,-106
411,918,H,OAK,SGRAY-R,0,0,0,0,0,0,0,0,1,1,-180,-144,-1.5,155,7,100,7.5,-114
411,919,V,TEX,CLEWIS-R,0,1,1,1,0,0,1,3,0,7,140,155,1.5,-135,7.5,-105,7.5,-120
411,920,H,SEA,HIWAKUMA-R,1,0,0,0,0,0,0,2,0,3,-160,-175,-1.5,115,7.5,-115,7.5,100
411,921,V,PIT,JNIESE-L,1,2,1,1,2,0,0,0,0,7,-104,146,1.5,-145,9,100,8.5,-122
411,922,H,DET,VERLANDER-R,0,1,0,0,1,2,0,0,0,4,-116,-161,-1.5,125,9,-120,8.5,102
412,951,V,ARI,PCORBIN-L,0,0,0,0,0,0,1,1,2,4,145,126,1.5,-176,7,-125,7,-110
412,952,H,LOS,KMAEDA-R,0,1,0,0,0,0,0,0,1,2,-165,-141,-1.5,156,7,105,7,-110
412,953,V,ATL,JCHACIN-R,0,0,0,0,0,0,0,0,1,1,180,159,1.5,-130,7.5,-110,7.5,-120
412,954,H,WAS,GGONZALEZ-L,0,0,0,0,0,0,0,2,x,2,-210,-179,-1.5,110,7.5,-110,7.5,100
412,955,V,SDG,RERLIN-L,0,0,0,0,0,0,0,0,0,0,-115,-108,-1.5,160,8.5,100,7.5,105
412,956,H,PHI,CMORTON-R,0,0,0,0,0,1,0,2,x,3,-105,-102,1.5,-190,8.5,-120,7.5,-125
412,957,V,MIA,JFERNANDZ-R,0,0,0,1,0,0,0,1,0,2,115,115,1.5,-210,6,-110,6,-120
412,958,H,NYM,SYNDERGARD-R,1,0,0,0,0,0,0,0,0,1,-135,-125,-1.5,180,6,-110,6,100
412,959,V,SFO,SAMARDZIJA-R,0,0,1,0,2,2,0,2,0,7,-125,106,1.5,-190,11,-115,11.5,-105
412,960,H,COL,TCHATWOOD-R,0,1,0,0,1,0,0,0,0,2,105,-116,-1.5,160,11,-105,11.5,-115
412,961,V,NYY,MTANAKA-R,0,1,0,0,0,1,1,0,0,3,-105,104,1.5,-200,8.5,-110,8,-115
412,962,H,TOR,ASANCHEZ-R,0,0,2,0,0,0,0,0,0,2,-115,-114,-1.5,170,8.5,-110,8,-105
412,963,V,CLE,CKLUBER-R,0,0,0,1,0,0,0,0,0,1,-135,-120,-1.5,145,7,-110,7,-125
412,964,H,TAM,MMOORE-L,0,0,0,0,0,0,1,4,x,5,115,110,1.5,-165,7,-110,7,105
412,965,V,BAL,MWRIGHT-R,0,0,0,2,0,3,4,0,0,9,150,137,1.5,-146,9.5,-110,9,100
412,966,H,BOS,CBUCHHOLZ-R,2,0,0,0,2,0,0,1,0,5,-170,-152,-1.5,126,9.5,-110,9,-120
412,967,V,KAN,KMEDLEN-R,3,0,0,0,0,0,0,0,0,3,125,115,1.5,-180,8.5,-110,8,-117
412,968,H,HOU,MFIERS-R,2,0,0,0,0,0,0,0,0,2,-145,-125,-1.5,160,8.5,-110,8,-103
412,969,V,LAA,HSANTIAGO-L,0,1,0,0,0,0,0,2,2,5,-105,103,1.5,-205,7.5,-110,8,-125
412,970,H,OAK,KGRAVEMAN-R,1,0,2,0,0,0,1,0,0,4,-115,-113,-1.5,175,7.5,-110,8,105
412,971,V,TEX,DHOLLAND-L,0,0,5,0,0,1,2,0,0,8,110,116,1.5,-200,7.5,-110,7,-110
412,972,H,SEA,WMILEY-L,0,0,0,0,0,0,0,0,0,0,-130,-126,-1.5,170,7.5,-110,7,-110
412,973,V,PIT,JNICASIO-R,0,0,0,0,0,2,0,0,0,2,115,106,1.5,-190,8.5,-110,8.5,-115
412,974,H,DET,ASANCHEZ-R,2,2,0,0,0,3,1,0,x,8,-135,-116,-1.5,160,8.5,-110,8.5,-105
413,901,V,MIA,ACONLEY-L,0,0,0,0,0,0,0,1,0,1,110,105,1.5,-215,8,-105,7,-120
413,902,H,NYM,LVERRETT-R,0,0,0,0,0,0,2,0,x,2,-130,-115,-1.5,185,8,-115,7,100
